Line_Item_ID,Date,Credit_Card_Number,Quantity,Menu_Item
468,01-05-2017,2.30264E+15,1,vegetarian curry + king trumpet mushroom ramen
469,01-05-2017,1.28791E+15,1,tonkotsu ramen
470,01-05-2017,1.28791E+15,1,tonkotsu ramen
471,01-05-2017,4.88357E+15,1,soft-shell miso crab ramen
472,01-05-2017,4.88357E+15,1,soft-shell miso crab ramen
473,01-05-2017,6.98335E+15,4,shio ramen
474,01-05-2017,6.98335E+15,4,shio ramen
475,01-05-2017,7.08438E+15,1,soft-shell miso crab ramen
476,01-05-2017,7.08438E+15,1,soft-shell miso crab ramen
477,01-05-2017,3.85285E+15,3,vegetarian curry + king trumpet mushroom ramen
478,01-05-2017,3.85285E+15,3,vegetarian curry + king trumpet mushroom ramen
479,01-05-2017,5.212E+15,1,truffle butter ramen
480,01-05-2017,5.212E+15,1,truffle butter ramen
481,01-05-2017,8.10841E+15,1,vegetarian spicy miso
482,01-05-2017,8.10841E+15,1,vegetarian spicy miso
483,01-05-2017,2.21646E+15,1,burnt garlic tonkotsu ramen
484,01-05-2017,2.21646E+15,1,burnt garlic tonkotsu ramen
485,01-05-2017,9.26225E+15,1,nagomi shoyu
486,01-05-2017,9.26225E+15,1,nagomi shoyu
487,01-05-2017,3.52917E+15,1,soft-shell miso crab ramen
488,01-05-2017,3.52917E+15,1,soft-shell miso crab ramen
489,01-05-2017,2.72649E+15,1,vegetarian curry + king trumpet mushroom ramen
490,01-05-2017,2.72649E+15,1,vegetarian curry + king trumpet mushroom ramen
491,01-05-2017,1.95082E+15,2,spicy miso ramen
492,01-05-2017,1.95082E+15,2,spicy miso ramen
493,01-05-2017,7.17898E+15,1,truffle butter ramen
494,01-05-2017,7.17898E+15,1,truffle butter ramen
495,01-05-2017,6.07428E+15,1,vegetarian spicy miso
496,01-05-2017,6.07428E+15,1,vegetarian spicy miso
497,01-05-2017,8.99105E+15,1,vegetarian spicy miso
498,01-05-2017,8.99105E+15,1,vegetarian spicy miso
499,01-05-2017,4.6713E+15,4,soft-shell miso crab ramen
500,01-05-2017,4.6713E+15,4,soft-shell miso crab ramen
501,01-05-2017,2.89602E+15,2,vegetarian spicy miso
502,01-05-2017,2.89602E+15,2,vegetarian spicy miso
503,01-05-2017,4.73794E+15,1,soft-shell miso crab ramen
504,01-05-2017,4.73794E+15,1,soft-shell miso crab ramen
505,01-05-2017,6.48998E+15,1,tori paitan ramen
506,01-05-2017,6.48998E+15,1,tori paitan ramen
507,01-05-2017,4.59726E+15,1,tori paitan ramen
508,01-05-2017,4.59726E+15,1,tori paitan ramen
509,01-05-2017,9.44227E+15,1,tonkotsu ramen
510,01-05-2017,9.44227E+15,1,tonkotsu ramen
511,01-05-2017,1.69864E+14,1,vegetarian curry + king trumpet mushroom ramen
512,01-05-2017,1.69864E+14,1,vegetarian curry + king trumpet mushroom ramen
513,01-05-2017,3.5114E+15,1,vegetarian spicy miso
514,01-05-2017,3.5114E+15,1,vegetarian spicy miso
515,01-05-2017,1.94048E+15,2,soft-shell miso crab ramen
516,01-05-2017,1.94048E+15,2,soft-shell miso crab ramen
517,01-05-2017,3.14095E+14,4,tori paitan ramen
518,01-05-2017,3.14095E+14,4,tori paitan ramen
519,01-05-2017,6.69759E+15,1,spicy miso ramen
520,01-05-2017,6.69759E+15,1,spicy miso ramen
521,01-05-2017,5.73993E+15,1,burnt garlic tonkotsu ramen
522,01-05-2017,5.73993E+15,1,burnt garlic tonkotsu ramen
523,01-05-2017,4.09036E+15,4,spicy miso ramen
524,01-05-2017,4.09036E+15,4,spicy miso ramen
525,01-05-2017,5.36905E+15,1,burnt garlic tonkotsu ramen
526,01-05-2017,5.36905E+15,1,burnt garlic tonkotsu ramen
527,01-05-2017,5.81281E+15,1,shio ramen
528,01-05-2017,5.81281E+15,1,shio ramen
529,01-05-2017,5.75178E+15,1,spicy miso ramen
530,01-05-2017,5.75178E+15,1,spicy miso ramen
531,01-05-2017,6.5695E+15,1,vegetarian curry + king trumpet mushroom ramen
532,01-05-2017,6.5695E+15,1,vegetarian curry + king trumpet mushroom ramen
533,01-05-2017,3.92949E+15,1,vegetarian spicy miso
534,01-05-2017,3.92949E+15,1,vegetarian spicy miso
535,01-05-2017,2.23569E+15,3,tonkotsu ramen
536,01-05-2017,2.23569E+15,3,tonkotsu ramen
537,01-05-2017,9.05642E+15,1,tori paitan ramen
538,01-05-2017,9.05642E+15,1,tori paitan ramen
539,01-05-2017,5.51499E+15,1,tonkotsu ramen
540,01-05-2017,5.51499E+15,1,tonkotsu ramen
541,01-05-2017,6.58997E+15,1,vegetarian curry + king trumpet mushroom ramen
542,01-05-2017,6.58997E+15,1,vegetarian curry + king trumpet mushroom ramen
543,01-05-2017,5.93133E+15,1,shio ramen
544,01-05-2017,5.93133E+15,1,shio ramen
545,01-05-2017,7.83615E+15,1,burnt garlic tonkotsu ramen
546,01-05-2017,7.83615E+15,1,burnt garlic tonkotsu ramen
547,01-05-2017,8.9599E+15,1,vegetarian spicy miso
548,01-05-2017,8.9599E+15,1,vegetarian spicy miso
549,01-05-2017,4.87241E+15,1,tori paitan ramen
550,01-05-2017,4.87241E+15,1,tori paitan ramen
551,01-05-2017,7.36183E+15,2,tonkotsu ramen
552,01-05-2017,7.36183E+15,2,tonkotsu ramen
553,01-05-2017,3.46378E+15,1,shio ramen
554,01-05-2017,3.46378E+15,1,shio ramen
555,01-05-2017,8.67788E+15,1,spicy miso ramen
556,01-05-2017,8.67788E+15,1,spicy miso ramen
557,01-05-2017,7.58703E+15,1,truffle butter ramen
558,01-05-2017,7.58703E+15,1,truffle butter ramen
559,01-05-2017,3.32313E+14,2,miso crab ramen
560,01-05-2017,3.32313E+14,2,miso crab ramen
561,01-05-2017,3.32991E+15,1,tonkotsu ramen
562,01-05-2017,3.32991E+15,1,tonkotsu ramen
563,01-05-2017,3.32822E+15,1,tonkotsu ramen
564,01-05-2017,3.32822E+15,1,tonkotsu ramen
565,01-05-2017,8.73157E+15,1,miso crab ramen
566,01-05-2017,8.73157E+15,1,miso crab ramen
567,01-05-2017,2.06842E+15,1,tonkotsu ramen
568,01-05-2017,2.06842E+15,1,tonkotsu ramen
569,01-05-2017,6.39042E+15,3,vegetarian spicy miso
570,01-05-2017,6.39042E+15,3,vegetarian spicy miso
571,01-05-2017,2.03566E+15,2,shio ramen
572,01-05-2017,2.03566E+15,2,shio ramen
573,01-05-2017,9.44026E+15,1,tonkotsu ramen
574,01-05-2017,9.44026E+15,1,tonkotsu ramen
575,01-05-2017,7.48434E+15,2,burnt garlic tonkotsu ramen
576,01-05-2017,7.48434E+15,2,burnt garlic tonkotsu ramen
577,01-05-2017,5.35495E+15,1,vegetarian spicy miso
578,01-05-2017,5.35495E+15,1,vegetarian spicy miso
579,01-05-2017,4.82588E+15,3,burnt garlic tonkotsu ramen
580,01-05-2017,4.82588E+15,3,burnt garlic tonkotsu ramen
581,01-05-2017,3.09742E+14,2,spicy miso ramen
582,01-05-2017,3.09742E+14,2,spicy miso ramen
583,01-05-2017,1.02923E+15,1,tori paitan ramen
584,01-05-2017,1.02923E+15,1,tori paitan ramen
585,01-05-2017,4.50366E+15,1,tori paitan ramen
586,01-05-2017,4.50366E+15,1,tori paitan ramen
587,01-05-2017,7.22266E+15,1,vegetarian spicy miso
588,01-05-2017,7.22266E+15,1,vegetarian spicy miso
589,01-05-2017,4.0384E+15,1,truffle butter ramen
590,01-05-2017,4.0384E+15,1,truffle butter ramen
591,01-05-2017,9.25729E+15,1,vegetarian curry + king trumpet mushroom ramen
592,01-05-2017,9.25729E+15,1,vegetarian curry + king trumpet mushroom ramen
593,01-05-2017,7.59527E+15,2,truffle butter ramen
594,01-05-2017,7.59527E+15,2,truffle butter ramen
595,01-05-2017,3.73252E+15,1,shio ramen
596,01-05-2017,3.73252E+15,1,shio ramen
597,01-05-2017,7.36197E+15,4,soft-shell miso crab ramen
598,01-05-2017,7.36197E+15,4,soft-shell miso crab ramen
599,01-05-2017,4.62614E+15,1,vegetarian spicy miso
600,01-05-2017,4.62614E+15,1,vegetarian spicy miso
601,01-05-2017,6.92528E+15,1,tori paitan ramen
602,01-05-2017,6.92528E+15,1,tori paitan ramen
603,01-05-2017,2.6456E+15,2,truffle butter ramen
604,01-05-2017,2.6456E+15,2,truffle butter ramen
605,01-05-2017,4.36155E+15,1,miso crab ramen
606,01-05-2017,4.36155E+15,1,miso crab ramen
607,01-05-2017,8.13634E+15,1,spicy miso ramen
608,01-05-2017,8.13634E+15,1,spicy miso ramen
609,01-05-2017,6.13159E+15,1,soft-shell miso crab ramen
610,01-05-2017,6.13159E+15,1,soft-shell miso crab ramen
611,01-05-2017,2.12475E+15,1,tori paitan ramen
612,01-05-2017,2.12475E+15,1,tori paitan ramen
613,01-05-2017,1.75548E+15,1,burnt garlic tonkotsu ramen
614,01-05-2017,1.75548E+15,1,burnt garlic tonkotsu ramen
615,01-05-2017,6.30043E+15,2,truffle butter ramen
616,01-05-2017,6.30043E+15,2,truffle butter ramen
617,01-05-2017,7.5768E+15,2,miso crab ramen
618,01-05-2017,7.5768E+15,2,miso crab ramen
619,01-05-2017,7.37403E+15,1,tori paitan ramen
620,01-05-2017,7.37403E+15,1,tori paitan ramen
621,01-05-2017,2.90082E+15,1,soft-shell miso crab ramen
622,01-05-2017,2.90082E+15,1,soft-shell miso crab ramen
623,01-05-2017,5.25283E+15,1,spicy miso ramen
624,01-05-2017,5.25283E+15,1,spicy miso ramen
625,01-05-2017,7.45249E+15,3,vegetarian spicy miso
626,01-05-2017,7.45249E+15,3,vegetarian spicy miso
627,01-05-2017,8.6981E+14,1,vegetarian curry + king trumpet mushroom ramen
628,01-05-2017,8.6981E+14,1,vegetarian curry + king trumpet mushroom ramen
629,01-05-2017,9.5136E+15,1,truffle butter ramen
630,01-05-2017,9.5136E+15,1,truffle butter ramen
631,01-05-2017,6.73796E+15,1,shio ramen
632,01-05-2017,6.73796E+15,1,shio ramen
633,01-05-2017,4.37236E+15,1,tori paitan ramen
634,01-05-2017,4.37236E+15,1,tori paitan ramen
635,01-05-2017,4.31677E+15,1,miso crab ramen
636,01-05-2017,4.31677E+15,1,miso crab ramen
637,01-05-2017,9.68891E+15,3,shio ramen
638,01-05-2017,9.68891E+15,3,shio ramen
639,01-05-2017,8.23887E+15,1,vegetarian curry + king trumpet mushroom ramen
640,01-05-2017,8.23887E+15,1,vegetarian curry + king trumpet mushroom ramen
641,01-05-2017,3.6897E+15,1,truffle butter ramen
642,01-05-2017,3.6897E+15,1,truffle butter ramen
643,01-05-2017,3.8043E+15,1,tori paitan ramen
644,01-05-2017,3.8043E+15,1,tori paitan ramen
645,01-05-2017,1.2768E+15,1,vegetarian curry + king trumpet mushroom ramen
646,01-05-2017,1.2768E+15,1,vegetarian curry + king trumpet mushroom ramen
647,01-05-2017,1.5203E+14,1,soft-shell miso crab ramen
648,01-05-2017,1.5203E+14,1,soft-shell miso crab ramen
649,01-05-2017,9.94302E+15,1,shio ramen
650,01-05-2017,9.94302E+15,1,shio ramen
651,01-06-2017,9.73939E+15,1,nagomi shoyu
652,01-06-2017,9.73939E+15,1,nagomi shoyu
653,01-06-2017,5.71409E+14,1,shio ramen
654,01-06-2017,5.71409E+14,1,shio ramen
655,01-06-2017,6.2378E+15,1,shio ramen
656,01-06-2017,6.2378E+15,1,shio ramen
657,01-06-2017,3.10312E+15,1,vegetarian spicy miso
658,01-06-2017,3.10312E+15,1,vegetarian spicy miso
659,01-06-2017,9.6174E+15,1,burnt garlic tonkotsu ramen
660,01-06-2017,9.6174E+15,1,burnt garlic tonkotsu ramen
661,01-06-2017,7.72455E+15,1,miso crab ramen
662,01-06-2017,7.72455E+15,1,miso crab ramen
663,01-06-2017,4.44568E+15,3,nagomi shoyu
664,01-06-2017,4.44568E+15,3,nagomi shoyu
665,01-06-2017,2.40777E+15,1,spicy miso ramen
666,01-06-2017,2.40777E+15,1,spicy miso ramen
667,01-06-2017,3.75923E+15,1,spicy miso ramen
668,01-06-2017,3.75923E+15,1,spicy miso ramen
669,01-06-2017,9.40223E+15,4,vegetarian curry + king trumpet mushroom ramen
670,01-06-2017,9.40223E+15,4,vegetarian curry + king trumpet mushroom ramen
671,01-06-2017,8.61886E+15,3,tori paitan ramen
672,01-06-2017,8.61886E+15,3,tori paitan ramen
673,01-06-2017,6.43057E+15,1,burnt garlic tonkotsu ramen
674,01-06-2017,6.43057E+15,1,burnt garlic tonkotsu ramen
675,01-06-2017,8.25124E+15,1,tori paitan ramen
676,01-06-2017,8.25124E+15,1,tori paitan ramen
677,01-06-2017,5.3054E+15,1,tonkotsu ramen
678,01-06-2017,5.3054E+15,1,tonkotsu ramen
679,01-06-2017,9.66568E+15,1,soft-shell miso crab ramen
680,01-06-2017,9.66568E+15,1,soft-shell miso crab ramen
681,01-06-2017,1.05494E+15,1,spicy miso ramen
682,01-06-2017,1.05494E+15,1,spicy miso ramen
683,01-06-2017,3.82107E+15,3,tonkotsu ramen
684,01-06-2017,3.82107E+15,3,tonkotsu ramen
685,01-06-2017,4.77646E+15,1,shio ramen
686,01-06-2017,4.77646E+15,1,shio ramen
687,01-06-2017,9.91668E+14,1,truffle butter ramen
688,01-06-2017,9.91668E+14,1,truffle butter ramen
689,01-06-2017,8.81089E+15,3,truffle butter ramen
690,01-06-2017,8.81089E+15,3,truffle butter ramen
691,01-06-2017,6.26449E+15,1,tori paitan ramen
692,01-06-2017,6.26449E+15,1,tori paitan ramen
693,01-06-2017,4.23141E+13,1,tori paitan ramen
694,01-06-2017,4.23141E+13,1,tori paitan ramen
695,01-06-2017,1.33952E+15,2,shio ramen
696,01-06-2017,1.33952E+15,2,shio ramen
697,01-06-2017,9.30276E+14,1,shio ramen
698,01-06-2017,9.30276E+14,1,shio ramen
699,01-06-2017,1.06147E+15,1,vegetarian spicy miso
700,01-06-2017,1.06147E+15,1,vegetarian spicy miso
701,01-06-2017,6.27395E+15,1,miso crab ramen
702,01-06-2017,6.27395E+15,1,miso crab ramen
703,01-06-2017,4.11534E+15,1,soft-shell miso crab ramen
704,01-06-2017,4.11534E+15,1,soft-shell miso crab ramen
705,01-06-2017,4.99034E+15,1,tonkotsu ramen
706,01-06-2017,4.99034E+15,1,tonkotsu ramen
707,01-06-2017,5.3488E+15,1,tonkotsu ramen
708,01-06-2017,5.3488E+15,1,tonkotsu ramen
709,01-06-2017,3.2206E+15,1,tonkotsu ramen
710,01-06-2017,3.2206E+15,1,tonkotsu ramen
711,01-06-2017,4.34382E+15,1,spicy miso ramen
712,01-06-2017,4.34382E+15,1,spicy miso ramen
713,01-06-2017,6.01678E+15,1,miso crab ramen
714,01-06-2017,6.01678E+15,1,miso crab ramen
715,01-06-2017,7.66875E+15,1,soft-shell miso crab ramen
716,01-06-2017,7.66875E+15,1,soft-shell miso crab ramen
717,01-06-2017,6.66414E+15,1,shio ramen
718,01-06-2017,6.66414E+15,1,shio ramen
719,01-06-2017,7.379E+15,2,burnt garlic tonkotsu ramen
720,01-06-2017,7.379E+15,2,burnt garlic tonkotsu ramen
721,01-06-2017,6.56075E+15,1,truffle butter ramen
722,01-06-2017,6.56075E+15,1,truffle butter ramen
723,01-06-2017,4.12081E+15,2,vegetarian curry + king trumpet mushroom ramen
724,01-06-2017,4.12081E+15,2,vegetarian curry + king trumpet mushroom ramen
725,01-06-2017,6.66794E+15,1,nagomi shoyu
726,01-06-2017,6.66794E+15,1,nagomi shoyu
727,01-06-2017,9.37259E+15,1,burnt garlic tonkotsu ramen
728,01-06-2017,9.37259E+15,1,burnt garlic tonkotsu ramen
729,01-06-2017,3.4798E+15,1,shio ramen
730,01-06-2017,3.4798E+15,1,shio ramen
731,01-06-2017,4.70647E+14,1,nagomi shoyu
732,01-06-2017,4.70647E+14,1,nagomi shoyu
733,01-06-2017,3.48433E+15,1,tonkotsu ramen
734,01-06-2017,3.48433E+15,1,tonkotsu ramen
735,01-06-2017,2.44772E+15,1,tonkotsu ramen
736,01-06-2017,2.44772E+15,1,tonkotsu ramen
737,01-06-2017,4.92782E+15,1,tori paitan ramen
738,01-06-2017,4.92782E+15,1,tori paitan ramen
739,01-06-2017,6.43032E+15,1,shio ramen
740,01-06-2017,6.43032E+15,1,shio ramen
741,01-06-2017,9.63426E+15,1,soft-shell miso crab ramen
742,01-06-2017,9.63426E+15,1,soft-shell miso crab ramen
743,01-06-2017,2.39087E+15,2,vegetarian spicy miso
744,01-06-2017,2.39087E+15,2,vegetarian spicy miso
745,01-06-2017,8.12024E+15,4,shio ramen
746,01-06-2017,8.12024E+15,4,shio ramen
747,01-06-2017,9.86884E+15,1,tonkotsu ramen
748,01-06-2017,9.86884E+15,1,tonkotsu ramen
749,01-06-2017,3.28666E+15,1,spicy miso ramen
750,01-06-2017,3.28666E+15,1,spicy miso ramen
751,01-06-2017,4.15127E+15,1,miso crab ramen
752,01-06-2017,4.15127E+15,1,miso crab ramen
753,01-06-2017,8.20559E+15,1,soft-shell miso crab ramen
754,01-06-2017,8.20559E+15,1,soft-shell miso crab ramen
755,01-06-2017,1.72411E+15,1,shio ramen
756,01-06-2017,1.72411E+15,1,shio ramen
757,01-06-2017,9.8742E+15,1,truffle butter ramen
758,01-06-2017,9.8742E+15,1,truffle butter ramen
759,01-06-2017,2.25843E+15,1,soft-shell miso crab ramen
760,01-06-2017,2.25843E+15,1,soft-shell miso crab ramen
761,01-06-2017,7.49909E+15,1,soft-shell miso crab ramen
762,01-06-2017,7.49909E+15,1,soft-shell miso crab ramen
763,01-06-2017,9.86482E+15,1,vegetarian curry + king trumpet mushroom ramen
764,01-06-2017,9.86482E+15,1,vegetarian curry + king trumpet mushroom ramen
765,01-06-2017,7.77537E+15,1,vegetarian spicy miso
766,01-06-2017,7.77537E+15,1,vegetarian spicy miso
767,01-06-2017,9.25918E+15,1,tonkotsu ramen
768,01-06-2017,9.25918E+15,1,tonkotsu ramen
769,01-06-2017,4.14746E+15,1,shio ramen
770,01-06-2017,4.14746E+15,1,shio ramen
771,01-06-2017,9.48553E+15,4,spicy miso ramen
772,01-06-2017,9.48553E+15,4,spicy miso ramen
773,01-06-2017,6.45833E+15,2,soft-shell miso crab ramen
774,01-06-2017,6.45833E+15,2,soft-shell miso crab ramen
775,01-06-2017,3.17122E+15,1,soft-shell miso crab ramen
776,01-06-2017,3.17122E+15,1,soft-shell miso crab ramen
777,01-06-2017,2.61971E+15,1,tonkotsu ramen
778,01-06-2017,2.61971E+15,1,tonkotsu ramen
779,01-06-2017,5.42617E+15,1,vegetarian spicy miso
780,01-06-2017,5.42617E+15,1,vegetarian spicy miso
781,01-06-2017,3.0781E+15,2,truffle butter ramen
782,01-06-2017,3.0781E+15,2,truffle butter ramen
783,01-06-2017,7.79585E+15,1,tori paitan ramen
784,01-06-2017,7.79585E+15,1,tori paitan ramen
785,01-06-2017,4.30717E+15,3,spicy miso ramen
786,01-06-2017,4.30717E+15,3,spicy miso ramen
787,01-06-2017,1.89888E+15,4,tori paitan ramen
788,01-06-2017,1.89888E+15,4,tori paitan ramen
789,01-06-2017,8.66927E+15,1,miso crab ramen
790,01-06-2017,8.66927E+15,1,miso crab ramen
791,01-06-2017,3.937E+15,2,vegetarian spicy miso
792,01-06-2017,3.937E+15,2,vegetarian spicy miso
793,01-06-2017,2.78541E+15,1,spicy miso ramen
794,01-06-2017,2.78541E+15,1,spicy miso ramen
795,01-06-2017,5.21619E+14,4,spicy miso ramen
796,01-06-2017,5.21619E+14,4,spicy miso ramen
797,01-06-2017,2.07651E+15,1,vegetarian curry + king trumpet mushroom ramen
798,01-06-2017,2.07651E+15,1,vegetarian curry + king trumpet mushroom ramen
799,01-06-2017,4.4037E+15,4,burnt garlic tonkotsu ramen
800,01-06-2017,4.4037E+15,4,burnt garlic tonkotsu ramen
801,01-06-2017,6.21645E+15,2,truffle butter ramen
802,01-06-2017,6.21645E+15,2,truffle butter ramen
803,01-06-2017,2.16318E+15,1,burnt garlic tonkotsu ramen
804,01-06-2017,2.16318E+15,1,burnt garlic tonkotsu ramen
805,01-06-2017,2.05363E+15,1,nagomi shoyu
806,01-06-2017,2.05363E+15,1,nagomi shoyu
807,01-06-2017,5.6872E+15,3,miso crab ramen
808,01-06-2017,5.6872E+15,3,miso crab ramen
809,01-06-2017,6.28795E+15,1,truffle butter ramen
810,01-06-2017,6.28795E+15,1,truffle butter ramen
811,01-06-2017,5.49286E+15,1,burnt garlic tonkotsu ramen
812,01-06-2017,5.49286E+15,1,burnt garlic tonkotsu ramen
813,01-06-2017,2.48883E+15,1,spicy miso ramen
814,01-06-2017,2.48883E+15,1,spicy miso ramen
815,01-06-2017,8.27229E+15,1,burnt garlic tonkotsu ramen
816,01-06-2017,8.27229E+15,1,burnt garlic tonkotsu ramen
817,01-06-2017,2.66987E+15,4,shio ramen
818,01-06-2017,2.66987E+15,4,shio ramen
819,01-06-2017,4.59767E+15,1,spicy miso ramen
820,01-06-2017,4.59767E+15,1,spicy miso ramen
821,01-06-2017,6.42594E+15,1,vegetarian spicy miso
822,01-06-2017,6.42594E+15,1,vegetarian spicy miso
823,01-06-2017,1.83907E+15,1,tonkotsu ramen
824,01-06-2017,1.83907E+15,1,tonkotsu ramen
825,01-06-2017,9.06221E+15,1,shio ramen
826,01-06-2017,9.06221E+15,1,shio ramen
827,01-06-2017,9.1076E+14,1,nagomi shoyu
828,01-06-2017,9.1076E+14,1,nagomi shoyu
829,01-06-2017,3.53185E+15,1,burnt garlic tonkotsu ramen
830,01-06-2017,3.53185E+15,1,burnt garlic tonkotsu ramen
831,01-06-2017,2.65169E+15,1,vegetarian curry + king trumpet mushroom ramen
832,01-06-2017,2.65169E+15,1,vegetarian curry + king trumpet mushroom ramen
833,01-06-2017,7.97564E+15,1,spicy miso ramen
834,01-06-2017,7.97564E+15,1,spicy miso ramen
835,01-07-2017,4.99458E+15,1,burnt garlic tonkotsu ramen
836,01-07-2017,4.99458E+15,1,burnt garlic tonkotsu ramen
837,01-07-2017,7.14509E+15,3,nagomi shoyu
838,01-07-2017,7.14509E+15,3,nagomi shoyu
839,01-08-2017,1.91518E+15,1,truffle butter ramen
840,01-08-2017,1.91518E+15,1,truffle butter ramen
841,01-08-2017,9.85743E+15,1,vegetarian curry + king trumpet mushroom ramen
842,01-08-2017,9.85743E+15,1,vegetarian curry + king trumpet mushroom ramen
843,01-08-2017,7.62711E+15,1,soft-shell miso crab ramen
844,01-08-2017,7.62711E+15,1,soft-shell miso crab ramen
845,01-08-2017,3.41594E+15,1,soft-shell miso crab ramen
846,01-08-2017,3.41594E+15,1,soft-shell miso crab ramen
847,01-08-2017,7.83401E+15,4,soft-shell miso crab ramen
848,01-08-2017,7.83401E+15,4,soft-shell miso crab ramen
849,01-08-2017,4.19231E+15,1,vegetarian spicy miso
850,01-08-2017,4.19231E+15,1,vegetarian spicy miso
851,01-08-2017,5.18586E+15,1,tori paitan ramen
852,01-08-2017,5.18586E+15,1,tori paitan ramen
853,01-08-2017,4.46814E+15,1,spicy miso ramen
854,01-08-2017,4.46814E+15,1,spicy miso ramen
855,01-08-2017,2.12244E+15,1,burnt garlic tonkotsu ramen
856,01-08-2017,2.12244E+15,1,burnt garlic tonkotsu ramen
857,01-08-2017,5.49505E+14,2,tori paitan ramen
858,01-08-2017,5.49505E+14,2,tori paitan ramen
859,01-08-2017,9.50968E+15,4,tori paitan ramen
860,01-08-2017,9.50968E+15,4,tori paitan ramen
861,01-08-2017,5.57804E+15,1,vegetarian spicy miso
862,01-08-2017,5.57804E+15,1,vegetarian spicy miso
863,01-08-2017,5.2109E+15,1,nagomi shoyu
864,01-08-2017,5.2109E+15,1,nagomi shoyu
865,01-08-2017,6.19003E+15,2,shio ramen
866,01-08-2017,6.19003E+15,2,shio ramen
867,01-08-2017,3.83407E+15,1,shio ramen
868,01-08-2017,3.83407E+15,1,shio ramen
869,01-08-2017,7.51887E+15,1,shio ramen
870,01-08-2017,7.51887E+15,1,shio ramen
871,01-08-2017,1.44142E+15,4,spicy miso ramen
872,01-08-2017,1.44142E+15,4,spicy miso ramen
873,01-08-2017,5.99357E+15,1,vegetarian spicy miso
874,01-08-2017,5.99357E+15,1,vegetarian spicy miso
875,01-08-2017,3.01569E+15,3,vegetarian curry + king trumpet mushroom ramen
876,01-08-2017,3.01569E+15,3,vegetarian curry + king trumpet mushroom ramen
877,01-08-2017,3.82727E+15,1,soft-shell miso crab ramen
878,01-08-2017,3.82727E+15,1,soft-shell miso crab ramen
879,01-08-2017,1.923E+14,1,miso crab ramen
880,01-08-2017,1.923E+14,1,miso crab ramen
881,01-08-2017,6.47006E+15,1,burnt garlic tonkotsu ramen
882,01-08-2017,6.47006E+15,1,burnt garlic tonkotsu ramen
883,01-08-2017,5.08586E+15,1,truffle butter ramen
884,01-08-2017,5.08586E+15,1,truffle butter ramen
885,01-08-2017,8.11811E+15,1,burnt garlic tonkotsu ramen
886,01-08-2017,8.11811E+15,1,burnt garlic tonkotsu ramen
887,01-08-2017,5.03372E+15,2,nagomi shoyu
888,01-08-2017,5.03372E+15,2,nagomi shoyu
889,01-08-2017,2.94219E+15,1,vegetarian curry + king trumpet mushroom ramen
890,01-08-2017,2.94219E+15,1,vegetarian curry + king trumpet mushroom ramen
891,01-08-2017,3.10537E+15,1,nagomi shoyu
892,01-08-2017,3.10537E+15,1,nagomi shoyu
893,01-08-2017,6.22942E+15,1,shio ramen
894,01-08-2017,6.22942E+15,1,shio ramen
895,01-08-2017,8.47012E+15,3,truffle butter ramen
896,01-08-2017,8.47012E+15,3,truffle butter ramen
897,01-08-2017,4.57107E+15,1,soft-shell miso crab ramen
898,01-08-2017,4.57107E+15,1,soft-shell miso crab ramen
